Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,INSDC_center_alias,create_date,version,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,External_Id,Submitter_Id,common_name,Collection_Date,Strain,Isolation_source,specific_host,anonymized_name,COUNTRY,host_status,sub_species,supplier_name,ArrayExpress-SPECIES,Subject_ID,Scientific_Name,Collection_month,Collection_year,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),host_health_state,Isolate,PMID,Region,Tax_ID,Alias,ENA_checklist,SRA_accession,Title,Serovar,selection_source
ERR460002,WGS,GCA_000069185.1,200,426916200,PRJEB2779,SAMEA2266495,243985350,SC,public,"run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2014-03-18,2018-11-16,ERX426343,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:34:39Z,public,Illumina HiSeq 2000,9027044,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266495,DIV_CHX_015-sc-1771967,ERP001039,SC,2014-05-10T12:56:00Z,1,2014-03-18,2018-03-09,SAMEA2266495,DIV_CHX_015-sc-1771967,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460003,WGS,GCA_000069185.1,200,421449200,PRJEB2779,SAMEA2266496,239355193,SC,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2014-03-18,2018-11-16,ERX426344,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:50Z,public,Illumina HiSeq 2000,9027056,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266496,DIV_CHX_016-sc-1771968,ERP001039,SC,2014-05-10T13:02:00Z,1,2014-03-18,2018-03-09,SAMEA2266496,DIV_CHX_016-sc-1771968,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460004,WGS,GCA_000069185.1,200,413472400,PRJEB2779,SAMEA2266497,235746897,SC,public,"run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2014-03-18,2018-11-16,ERX426345,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:32:51Z,public,Illumina HiSeq 2000,9027068,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266497,DIV_CHX_017-sc-1771969,ERP001039,SC,2014-05-10T12:56:00Z,1,2014-03-18,2018-03-09,SAMEA2266497,DIV_CHX_017-sc-1771969,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460005,WGS,GCA_000069185.1,200,458500600,PRJEB2779,SAMEA2266498,260899686,SC,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2014-03-18,2018-11-16,ERX426346,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:39Z,public,Illumina HiSeq 2000,9026985,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266498,DIV_CHX_018-sc-1771970,ERP001039,SC,2014-05-10T13:02:00Z,1,2014-03-18,2018-03-09,SAMEA2266498,DIV_CHX_018-sc-1771970,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460006,WGS,GCA_000069185.1,200,462095200,PRJEB2779,SAMEA2266499,263573097,SC,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2014-03-18,2018-11-16,ERX426347,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:34:50Z,public,Illumina HiSeq 2000,9026997,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266499,DIV_CHX_019-sc-1771971,ERP001039,SC,2014-05-10T12:57:00Z,1,2014-03-18,2018-03-09,SAMEA2266499,DIV_CHX_019-sc-1771971,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460007,WGS,GCA_000069185.1,200,458276000,PRJEB2779,SAMEA2266500,259963462,SC,public,"sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2014-03-18,2018-11-16,ERX426348,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:32:51Z,public,Illumina HiSeq 2000,9027009,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266500,DIV_CHX_020-sc-1771972,ERP001039,SC,2014-05-10T12:56:00Z,1,2014-03-18,2018-03-09,SAMEA2266500,DIV_CHX_020-sc-1771972,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460008,WGS,GCA_000069185.1,200,430863800,PRJEB2779,SAMEA2266501,232007731,SC,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2014-03-18,2018-11-16,ERX426349,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:39Z,public,Illumina HiSeq 2000,9027021,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266501,DIV_CHX_021-sc-1771973,ERP001039,SC,2014-05-10T13:02:00Z,1,2014-03-18,2018-03-09,SAMEA2266501,DIV_CHX_021-sc-1771973,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460009,WGS,GCA_000069185.1,200,433527600,PRJEB2779,SAMEA2266502,232944378,SC,public,"run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2014-03-18,2018-11-16,ERX426350,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:34:50Z,public,Illumina HiSeq 2000,9027033,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266502,DIV_CHX_022-sc-1771974,ERP001039,SC,2014-05-10T13:02:00Z,1,2014-03-18,2018-03-09,SAMEA2266502,DIV_CHX_022-sc-1771974,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460010,WGS,GCA_000069185.1,200,487808400,PRJEB2779,SAMEA2266503,260813025,SC,public,"sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2014-03-18,2018-11-16,ERX426351,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:32:51Z,public,Illumina HiSeq 2000,9034155,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266503,DIV_CHX_023-sc-1771975,ERP001039,SC,2014-05-10T13:02:00Z,1,2014-03-18,2018-03-09,SAMEA2266503,DIV_CHX_023-sc-1771975,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460011,WGS,GCA_000069185.1,200,460635600,PRJEB2779,SAMEA2266504,242403473,SC,public,"run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2014-03-18,2018-11-16,ERX426352,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:39Z,public,Illumina HiSeq 2000,9034167,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266504,DIV_CHX_024-sc-1771976,ERP001039,SC,2014-05-10T13:02:00Z,1,2014-03-18,2018-03-09,SAMEA2266504,DIV_CHX_024-sc-1771976,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460012,WGS,GCA_000069185.1,200,479203000,PRJEB2779,SAMEA2266505,260877188,SC,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2014-03-18,2018-11-16,ERX426353,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:50Z,public,Illumina HiSeq 2000,9034179,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266505,DIV_CHX_025-sc-1771977,ERP001039,SC,2014-05-10T16:03:00Z,1,2014-03-18,2018-03-09,SAMEA2266505,DIV_CHX_025-sc-1771977,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460013,WGS,GCA_000069185.1,200,503784800,PRJEB2779,SAMEA2266506,270714498,SC,public,"sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2014-03-18,2018-11-16,ERX426354,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:32:51Z,public,Illumina HiSeq 2000,9034191,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266506,DIV_CHX_026-sc-1771978,ERP001039,SC,2014-05-10T12:59:00Z,1,2014-03-18,2018-03-09,SAMEA2266506,DIV_CHX_026-sc-1771978,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460014,WGS,GCA_000069185.1,200,499839200,PRJEB2779,SAMEA2266507,267958618,SC,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2014-03-18,2018-11-16,ERX426355,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:34:39Z,public,Illumina HiSeq 2000,9034203,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266507,DIV_CHX_027-sc-1771979,ERP001039,SC,2014-05-10T16:03:00Z,1,2014-03-18,2018-03-09,SAMEA2266507,DIV_CHX_027-sc-1771979,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460015,WGS,GCA_000069185.1,200,500712000,PRJEB2779,SAMEA2266508,269930419,SC,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2014-03-18,2018-11-16,ERX426356,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:50Z,public,Illumina HiSeq 2000,9034215,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266508,DIV_CHX_028-sc-1771980,ERP001039,SC,2014-05-13T12:10:00Z,1,2014-03-18,2018-03-09,SAMEA2266508,DIV_CHX_028-sc-1771980,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460016,WGS,GCA_000069185.1,200,508327200,PRJEB2779,SAMEA2266509,274010434,SC,public,"run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2014-03-18,2018-11-16,ERX426357,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:32:51Z,public,Illumina HiSeq 2000,9034227,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266509,DIV_CHX_029-sc-1771981,ERP001039,SC,2014-05-12T23:04:00Z,1,2014-03-18,2018-03-09,SAMEA2266509,DIV_CHX_029-sc-1771981,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460017,WGS,GCA_000069185.1,200,449196800,PRJEB2779,SAMEA2266510,237452255,SC,public,"sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2014-03-18,2018-11-16,ERX426358,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:44Z,public,Illumina HiSeq 2000,9034156,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266510,DIV_CHX_030-sc-1771982,ERP001039,SC,2014-05-12T23:04:00Z,1,2014-03-18,2018-03-09,SAMEA2266510,DIV_CHX_030-sc-1771982,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460018,WGS,GCA_000069185.1,200,468247000,PRJEB2779,SAMEA2266512,251025815,SC,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2014-03-18,2018-11-16,ERX426359,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:32:56Z,public,Illumina HiSeq 2000,9034180,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266512,DIV_CHX_032-sc-1771984,ERP001039,SC,2014-05-12T23:04:00Z,1,2014-03-18,2018-03-09,SAMEA2266512,DIV_CHX_032-sc-1771984,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460019,WGS,GCA_000069185.1,200,446774000,PRJEB2779,SAMEA2266513,239326364,SC,public,"sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2014-03-18,2018-11-16,ERX426360,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:44Z,public,Illumina HiSeq 2000,9034192,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266513,DIV_CHX_033-sc-1771985,ERP001039,SC,2014-05-12T23:04:00Z,1,2014-03-18,2018-03-09,SAMEA2266513,DIV_CHX_033-sc-1771985,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460020,WGS,GCA_000069185.1,200,466754600,PRJEB2779,SAMEA2266514,250219226,SC,public,"sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2014-03-18,2018-11-16,ERX426361,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:34:50Z,public,Illumina HiSeq 2000,9034204,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266514,DIV_CHX_034-sc-1771986,ERP001039,SC,2014-05-12T23:04:00Z,1,2014-03-18,2018-03-09,SAMEA2266514,DIV_CHX_034-sc-1771986,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460021,WGS,GCA_000069185.1,200,489152200,PRJEB2779,SAMEA2266515,262459034,SC,public,"sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2014-03-18,2018-11-16,ERX426362,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:32:56Z,public,Illumina HiSeq 2000,9034216,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266515,DIV_CHX_035-sc-1771987,ERP001039,SC,2014-05-13T12:10:00Z,1,2014-03-18,2018-03-09,SAMEA2266515,DIV_CHX_035-sc-1771987,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460022,WGS,GCA_000069185.1,200,503756600,PRJEB2779,SAMEA2266516,268376740,SC,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2014-03-18,2018-11-16,ERX426363,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:34:44Z,public,Illumina HiSeq 2000,9034228,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266516,DIV_CHX_036-sc-1771988,ERP001039,SC,2014-05-13T03:01:00Z,1,2014-03-18,2018-03-09,SAMEA2266516,DIV_CHX_036-sc-1771988,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460023,WGS,GCA_000069185.1,200,462618200,PRJEB2779,SAMEA2266517,248553300,SC,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2014-03-18,2018-11-16,ERX426364,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:34:50Z,public,Illumina HiSeq 2000,9034240,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266517,DIV_CHX_037-sc-1771989,ERP001039,SC,2014-05-13T12:10:00Z,1,2014-03-18,2018-03-09,SAMEA2266517,DIV_CHX_037-sc-1771989,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460024,WGS,GCA_000069185.1,200,456200400,PRJEB2779,SAMEA2266518,243160258,SC,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2014-03-18,2018-11-16,ERX426365,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:32:56Z,public,Illumina HiSeq 2000,9034157,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266518,DIV_CHX_038-sc-1771990,ERP001039,SC,2014-05-13T03:01:00Z,1,2014-03-18,2018-03-09,SAMEA2266518,DIV_CHX_038-sc-1771990,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460025,WGS,GCA_000069185.1,200,455667200,PRJEB2779,SAMEA2266520,244796040,SC,public,"sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2014-03-18,2018-11-16,ERX426366,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:34:50Z,public,Illumina HiSeq 2000,9034181,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266520,DIV_CHX_040-sc-1771992,ERP001039,SC,2014-05-13T13:10:00Z,1,2014-03-18,2018-03-09,SAMEA2266520,DIV_CHX_040-sc-1771992,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460026,WGS,GCA_000069185.1,200,506338400,PRJEB2779,SAMEA2266521,286395213,SC,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2014-03-18,2018-11-16,ERX426367,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:32:56Z,public,Illumina HiSeq 2000,9034193,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266521,DIV_CHX_041-sc-1771993,ERP001039,SC,2014-05-13T13:10:00Z,1,2014-03-18,2018-03-09,SAMEA2266521,DIV_CHX_041-sc-1771993,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460027,WGS,GCA_000069185.1,200,469975400,PRJEB2779,SAMEA2266522,267467609,SC,public,"run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2014-03-18,2018-11-16,ERX426368,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:44Z,public,Illumina HiSeq 2000,9034205,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266522,DIV_CHX_042-sc-1771994,ERP001039,SC,2014-05-13T13:11:00Z,1,2014-03-18,2018-03-09,SAMEA2266522,DIV_CHX_042-sc-1771994,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460028,WGS,GCA_000069185.1,200,493683000,PRJEB2779,SAMEA2266523,280670821,SC,public,"run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2014-03-18,2018-11-16,ERX426369,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:50Z,public,Illumina HiSeq 2000,9034217,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266523,DIV_CHX_043-sc-1771995,ERP001039,SC,2014-05-13T13:11:00Z,1,2014-03-18,2018-03-09,SAMEA2266523,DIV_CHX_043-sc-1771995,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460029,WGS,GCA_000069185.1,200,523985400,PRJEB2779,SAMEA2266524,289162778,SC,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2014-03-18,2018-11-16,ERX426370,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:32:56Z,public,Illumina HiSeq 2000,9034229,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266524,DIV_CHX_044-sc-1771996,ERP001039,SC,2014-05-13T03:03:00Z,1,2014-03-18,2018-03-09,SAMEA2266524,DIV_CHX_044-sc-1771996,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460030,WGS,GCA_000069185.1,200,487172600,PRJEB2779,SAMEA2266525,276181715,SC,public,"sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2014-03-18,2018-11-16,ERX426371,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:45Z,public,Illumina HiSeq 2000,9034241,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266525,DIV_CHX_045-sc-1771997,ERP001039,SC,2014-05-13T03:03:00Z,1,2014-03-18,2018-03-09,SAMEA2266525,DIV_CHX_045-sc-1771997,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460031,WGS,GCA_000069185.1,200,433985600,PRJEB2779,SAMEA2266526,245873925,SC,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2014-03-18,2018-11-16,ERX426372,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:50Z,public,Illumina HiSeq 2000,9034158,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266526,DIV_CHX_046-sc-1771998,ERP001039,SC,2014-05-13T12:10:00Z,1,2014-03-18,2018-03-09,SAMEA2266526,DIV_CHX_046-sc-1771998,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460032,WGS,GCA_000069185.1,200,449907400,PRJEB2779,SAMEA2266528,246469367,SC,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2014-03-18,2018-11-16,ERX426373,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:34:45Z,public,Illumina HiSeq 2000,9034182,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266528,DIV_CHX_048-sc-1772000,ERP001039,SC,2014-05-13T03:03:00Z,1,2014-03-18,2018-03-09,SAMEA2266528,DIV_CHX_048-sc-1772000,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460033,WGS,GCA_000069185.1,200,408452600,PRJEB2779,SAMEA2266529,223749092,SC,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2014-03-18,2018-11-16,ERX426374,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:34:50Z,public,Illumina HiSeq 2000,9034194,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266529,DIV_CHX_049-sc-1772001,ERP001039,SC,2014-05-13T12:10:00Z,1,2014-03-18,2018-03-09,SAMEA2266529,DIV_CHX_049-sc-1772001,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460034,WGS,GCA_000069185.1,200,455755400,PRJEB2779,SAMEA2266530,251798912,SC,public,"run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2014-03-18,2018-11-16,ERX426375,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:32:56Z,public,Illumina HiSeq 2000,9034206,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266530,DIV_CHX_050-sc-1772002,ERP001039,SC,2014-05-13T05:00:00Z,1,2014-03-18,2018-03-09,SAMEA2266530,DIV_CHX_050-sc-1772002,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460035,WGS,GCA_000069185.1,200,394895800,PRJEB2779,SAMEA2266531,219250213,SC,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2014-03-18,2018-11-16,ERX426376,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:45Z,public,Illumina HiSeq 2000,9034218,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266531,DIV_CHX_051-sc-1772003,ERP001039,SC,2014-05-13T04:56:00Z,1,2014-03-18,2018-03-09,SAMEA2266531,DIV_CHX_051-sc-1772003,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460036,WGS,GCA_000069185.1,200,430097200,PRJEB2779,SAMEA2266532,244117244,SC,public,"sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2014-03-18,2018-11-16,ERX426377,Wellcome Sanger Institute,2014-03-18T09:33:59Z,2018-03-09T10:34:50Z,public,Illumina HiSeq 2000,9034242,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266532,DIV_CHX_052-sc-1772004,ERP001039,SC,2014-05-13T04:56:00Z,1,2014-03-18,2018-03-09,SAMEA2266532,DIV_CHX_052-sc-1772004,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460037,WGS,GCA_000069185.1,200,352680400,PRJEB2779,SAMEA2266533,200165870,SC,public,"run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2014-03-18,2018-11-16,ERX426378,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:32:56Z,public,Illumina HiSeq 2000,9034159,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266533,DIV_CHX_053-sc-1772005,ERP001039,SC,2014-05-13T04:56:00Z,1,2014-03-18,2018-03-09,SAMEA2266533,DIV_CHX_053-sc-1772005,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR460038,WGS,GCA_000069185.1,200,381656000,PRJEB2779,SAMEA2266534,215984627,SC,public,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2014-03-18,2018-11-16,ERX426379,Wellcome Sanger Institute,2014-03-18T09:34:00Z,2018-03-09T10:34:45Z,public,Illumina HiSeq 2000,9034171,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2266534,DIV_CHX_054-sc-1772006,ERP001039,SC,2014-05-13T12:10:00Z,1,2014-03-18,2018-03-09,SAMEA2266534,DIV_CHX_054-sc-1772006,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
